dstport,protocol,tag
15982,tcp,sv_P10
4176,udp,sv_P2
61661,icmp,sv_P1
7705,gre,sv_P4
17054,gre,sv_P3
25088,gre,sv_P2
33727,tcp,email
56907,udp,sv_P5
46306,gre,sv_P3
63606,tcp,sv_P4
16311,tcp,email
64317,gre,sv_P1
20556,tcp,sv_P1
51258,udp,sv_P5
12386,udp,sv_P5
13813,gre,sv_P10
48133,icmp,sv_P10
30411,udp,sv_P5
40520,udp,sv_P4
52780,udp,email
22373,gre,sv_P5
57836,icmp,sv_P4
23106,icmp,email
18732,udp,email
59475,icmp,sv_P4
35742,tcp,sv_P1
712,udp,sv_P10
52654,gre,email
25240,udp,email
1195,icmp,sv_P3
61521,gre,email
59376,udp,sv_P3
13398,gre,sv_P3
62943,icmp,sv_P3
17142,gre,sv_P2
64942,tcp,email
31578,tcp,sv_P3
43258,gre,sv_P5
46764,udp,sv_P1
30839,udp,sv_P2
51236,udp,sv_P1
24895,icmp,sv_P5
52332,udp,sv_P4
40791,icmp,email
10605,gre,sv_P3
11642,gre,sv_P2
5690,tcp,sv_P4
14544,gre,sv_P2
28816,tcp,sv_P3
11686,udp,email
32328,tcp,sv_P10
26668,udp,sv_P5
48671,icmp,sv_P4
42762,udp,sv_P5
46859,udp,sv_P5
33592,tcp,sv_P10
47118,udp,sv_P4
9854,gre,sv_P4
30209,gre,sv_P10
28877,icmp,sv_P10
42620,udp,sv_P3
33317,udp,sv_P4
60232,gre,sv_P10
52960,gre,sv_P4
36937,icmp,sv_P4
35955,udp,sv_P5
12392,gre,sv_P10
4399,icmp,sv_P10
60351,gre,sv_P2
49252,icmp,sv_P1
1803,icmp,sv_P3
27178,gre,sv_P4
42122,tcp,sv_P1
54411,udp,sv_P10
39167,tcp,email
29502,tcp,sv_P5
40309,tcp,email
27540,tcp,sv_P3
4347,udp,sv_P2
22103,udp,email
25820,tcp,sv_P5
47304,tcp,sv_P1
34018,tcp,sv_P2
8028,gre,sv_P4
63995,udp,sv_P4
42234,icmp,email
56683,udp,sv_P10
57146,gre,sv_P10
34493,udp,email
54368,gre,sv_P5
38459,icmp,sv_P3
43661,gre,sv_P1
56655,udp,email
18379,icmp,email
11634,tcp,sv_P1
49657,tcp,email
44888,udp,sv_P3
7481,tcp,sv_P3
41120,gre,sv_P3
56659,tcp,sv_P1
35735,tcp,sv_P4
51379,gre,sv_P5
38720,icmp,sv_P5
51905,udp,sv_P3
13639,icmp,sv_P2
2527,icmp,sv_P3
31063,tcp,sv_P2
60625,tcp,sv_P1
34210,icmp,sv_P4
11653,tcp,sv_P1
16277,tcp,sv_P3
60143,udp,sv_P1
39033,tcp,sv_P3
638,icmp,sv_P10
10992,udp,sv_P1
26896,gre,sv_P10
44156,udp,sv_P10
3735,gre,sv_P2
63457,udp,sv_P10
30265,gre,sv_P10
22719,icmp,sv_P2
4558,gre,sv_P1
42914,gre,email
47911,tcp,sv_P1
17562,udp,sv_P2
9745,tcp,sv_P3
30916,gre,sv_P1
10346,icmp,sv_P5
574,icmp,sv_P4
43204,gre,sv_P10
59000,icmp,sv_P3
41164,udp,sv_P4
35322,udp,email
42770,tcp,sv_P5
32997,udp,sv_P1
31084,tcp,email
62564,icmp,sv_P10
20638,udp,sv_P3
33331,tcp,sv_P3
29132,gre,sv_P3
55528,udp,sv_P10
4766,tcp,sv_P1
48530,gre,sv_P5
44315,icmp,email
41364,icmp,sv_P3
16712,icmp,sv_P4
58931,gre,sv_P3
36504,gre,sv_P10
45155,udp,sv_P10
28989,icmp,sv_P4
64727,icmp,sv_P2
34673,gre,email
37473,icmp,sv_P1
19436,gre,sv_P4
23422,gre,sv_P10
59621,icmp,sv_P1
8071,tcp,sv_P2
43142,udp,email
43926,tcp,sv_P4
40909,gre,sv_P4
31428,gre,sv_P4
63288,udp,sv_P5
47877,udp,sv_P10
56345,udp,sv_P5
50098,icmp,email
44575,gre,sv_P1
22996,gre,sv_P2
64388,tcp,sv_P1
11392,tcp,sv_P2
59157,tcp,sv_P1
56450,gre,sv_P2
22276,tcp,sv_P10
30470,gre,email
11266,tcp,sv_P10
61572,udp,email
47108,udp,sv_P4
21888,tcp,sv_P5
38087,gre,sv_P1
28263,tcp,email
27300,tcp,sv_P1
23975,icmp,sv_P5
35489,tcp,sv_P1
6171,udp,sv_P2
34672,udp,sv_P2
35449,icmp,sv_P10
46748,icmp,sv_P1
33571,udp,sv_P10
9996,udp,sv_P5
14981,udp,sv_P10
25831,gre,email
14665,icmp,sv_P10
29373,icmp,sv_P4
43980,icmp,email
12563,gre,email
35881,gre,sv_P4
39909,udp,sv_P5
46329,icmp,sv_P1
16705,icmp,sv_P5
10721,udp,sv_P10
48187,udp,email
37879,gre,sv_P10
22467,gre,sv_P1
35317,icmp,sv_P2
49601,udp,sv_P3
54276,icmp,sv_P1
40146,gre,sv_P4
65178,gre,email
5909,icmp,sv_P5
64684,gre,sv_P5
36857,udp,sv_P10
29487,gre,sv_P5
18949,icmp,sv_P10
436,udp,sv_P2
58064,tcp,sv_P3
44729,tcp,sv_P4
17824,gre,sv_P5
39730,gre,sv_P1
51475,udp,sv_P10
21526,tcp,sv_P5
22179,gre,email
20666,icmp,email
23362,tcp,sv_P4
38115,gre,email
61019,udp,sv_P1
22665,tcp,sv_P10
16074,gre,sv_P4
16343,icmp,sv_P3
27594,gre,email
37218,icmp,sv_P3
60368,gre,email
62122,udp,sv_P4
4609,udp,sv_P2
56253,gre,sv_P10
2660,gre,sv_P1
60238,icmp,sv_P3
65210,icmp,sv_P10
16825,udp,sv_P10
64114,udp,sv_P3
29021,icmp,email
45127,udp,sv_P1
11552,gre,sv_P2
16548,gre,sv_P3
40726,tcp,sv_P10
57618,icmp,sv_P1
14502,icmp,sv_P4
10897,udp,sv_P1
30179,udp,sv_P10
19944,icmp,sv_P2
31741,icmp,sv_P4
1187,gre,sv_P1
56281,icmp,sv_P1
18455,icmp,sv_P5
7052,icmp,sv_P4
7531,udp,sv_P10
61576,gre,sv_P10
61428,udp,sv_P1
455,gre,sv_P2
8583,icmp,sv_P1
38864,gre,email
54789,gre,sv_P10
5783,icmp,sv_P1
504,tcp,sv_P1
48449,gre,sv_P5
42050,gre,sv_P4
20774,tcp,email
39083,udp,sv_P5
38014,tcp,sv_P3
14395,gre,sv_P5
17416,gre,sv_P3
9007,tcp,sv_P10
40222,udp,sv_P3
28366,gre,sv_P10
9851,tcp,sv_P4
4525,gre,sv_P5
19041,udp,sv_P5
6511,icmp,sv_P5
36121,udp,sv_P1
30863,icmp,sv_P4
2470,gre,email
60563,udp,sv_P3
61169,gre,sv_P5
57829,gre,sv_P3
32906,udp,sv_P3
63931,udp,sv_P1
30563,icmp,sv_P5
64249,tcp,email
34929,tcp,sv_P3
32105,icmp,sv_P4
6187,icmp,sv_P2
12373,udp,sv_P1
2523,udp,email
19236,gre,sv_P1
40847,icmp,email
16120,udp,sv_P3
37849,tcp,sv_P1
6771,gre,sv_P4
63435,gre,sv_P2
34137,icmp,sv_P1
25607,tcp,sv_P3
39516,gre,sv_P5
4001,gre,sv_P1
54789,tcp,sv_P5
10237,gre,sv_P1
48455,tcp,sv_P10
39503,udp,sv_P10
12436,icmp,sv_P10
39199,icmp,sv_P2
63879,icmp,sv_P3
59604,icmp,sv_P1
36383,udp,sv_P3
39714,tcp,sv_P4
49179,icmp,sv_P3
26382,icmp,sv_P2
21660,gre,sv_P5
55259,udp,sv_P10
4010,udp,sv_P1
39990,tcp,email
28992,gre,sv_P5
3817,icmp,sv_P1
24640,gre,email
5594,tcp,sv_P2
22808,tcp,sv_P1
7800,icmp,sv_P2
36020,tcp,sv_P10
7840,udp,email
38362,gre,sv_P2
29063,udp,sv_P10
53891,icmp,sv_P10
8316,udp,sv_P5
479,gre,sv_P2
32030,tcp,sv_P5
39898,icmp,sv_P5
46569,udp,sv_P10
32513,gre,sv_P4
33980,tcp,email
58269,tcp,sv_P5
49177,icmp,sv_P1
33146,tcp,sv_P1
14110,tcp,sv_P5
25297,tcp,sv_P1
2458,tcp,sv_P10
57356,tcp,sv_P1
28341,icmp,sv_P2
23439,udp,sv_P10
43735,icmp,sv_P4
26813,tcp,sv_P4
42654,gre,email
760,tcp,sv_P10
54993,gre,sv_P2
10331,gre,sv_P3
329,gre,sv_P4
31105,icmp,email
59893,gre,sv_P10
39034,udp,email
52009,icmp,sv_P4
15835,tcp,email
14913,icmp,sv_P1
32307,tcp,email
52784,gre,sv_P3
8957,gre,sv_P5
59384,icmp,sv_P5
55670,udp,sv_P4
21160,tcp,sv_P5
17224,icmp,sv_P10
1057,icmp,sv_P4
17662,tcp,sv_P2
59785,icmp,email
17819,udp,email
2424,gre,sv_P10
37140,udp,sv_P1
39143,tcp,sv_P5
3045,gre,sv_P3
49794,udp,sv_P10
2249,tcp,sv_P10
13385,udp,sv_P10
27934,udp,sv_P3
53190,icmp,email
32011,icmp,email
52567,gre,sv_P5
6007,udp,sv_P3
47991,gre,sv_P10
29235,udp,sv_P5
28366,udp,sv_P2
13559,icmp,sv_P10
59731,gre,email
26046,tcp,sv_P10
57937,gre,sv_P5
34360,gre,email
47555,icmp,email
64304,icmp,email
7709,gre,sv_P2
62821,udp,sv_P5
64050,icmp,sv_P5
17403,gre,sv_P1
62276,icmp,email
39004,icmp,sv_P4
3315,udp,sv_P3
8441,udp,sv_P5
10148,udp,sv_P2
14877,udp,sv_P5
5222,tcp,sv_P5
25357,udp,sv_P3
50909,tcp,email
51669,udp,sv_P10
5321,tcp,sv_P4
52809,gre,sv_P4
58117,gre,sv_P3
41587,udp,sv_P3
41047,tcp,sv_P10
15815,icmp,sv_P3
25071,udp,sv_P3
51897,tcp,email
40224,udp,sv_P2
53165,tcp,sv_P3
59964,tcp,email
34601,tcp,sv_P10
26771,gre,sv_P3
54870,tcp,sv_P3
51997,gre,email
64291,gre,sv_P10
49938,tcp,sv_P1
40123,icmp,email
15688,gre,sv_P5
53712,udp,sv_P3
13715,gre,sv_P4
3623,tcp,sv_P5
64682,udp,sv_P4
6494,icmp,sv_P1
49460,tcp,sv_P2
64066,tcp,sv_P2
59767,udp,sv_P3
32393,tcp,sv_P2
59643,tcp,sv_P2
56968,udp,email
18369,udp,sv_P4
6776,udp,sv_P10
44820,udp,sv_P3
64623,udp,email
57371,icmp,sv_P3
36789,tcp,sv_P4
31467,gre,sv_P5
18838,icmp,sv_P10
24362,gre,sv_P5
30354,tcp,sv_P5
25535,icmp,sv_P5
35903,tcp,sv_P2
54661,tcp,sv_P4
7497,tcp,sv_P3
10506,icmp,email
52963,gre,sv_P2
28041,tcp,sv_P5
45567,udp,sv_P10
117,udp,sv_P5
47433,udp,sv_P5
29280,icmp,email
5512,udp,sv_P1
29103,tcp,sv_P1
55935,icmp,sv_P10
8600,icmp,sv_P4
45475,gre,email
7127,udp,sv_P1
55479,tcp,email
10900,tcp,sv_P3
33215,udp,sv_P2
37254,gre,email
39828,tcp,sv_P3
31979,tcp,sv_P10
23115,udp,sv_P2
9230,udp,sv_P10
65513,tcp,sv_P5
47562,icmp,sv_P3
32360,icmp,sv_P5
23648,icmp,sv_P2
33,gre,sv_P5
26465,icmp,sv_P5
7927,icmp,email
19938,gre,sv_P4
12114,udp,sv_P2
1465,tcp,sv_P1
61777,tcp,sv_P10
4750,tcp,email
15997,udp,sv_P1
55120,tcp,sv_P10
56698,icmp,sv_P5
62557,gre,sv_P3
7251,udp,sv_P4
22708,icmp,sv_P3
61011,udp,email
58537,tcp,sv_P2
41691,udp,sv_P4
1205,tcp,email
43485,icmp,email
31170,tcp,sv_P4
29569,gre,email
24411,udp,sv_P5
20816,tcp,sv_P2
26749,tcp,sv_P3
64409,icmp,sv_P1
57825,tcp,sv_P10
15241,tcp,sv_P5
46680,gre,sv_P2
48901,udp,sv_P2
24591,gre,sv_P2
16658,icmp,email
27991,tcp,sv_P2
42348,icmp,sv_P5
21083,udp,sv_P2
3860,udp,sv_P10
5281,gre,sv_P10
57900,tcp,sv_P2
45936,udp,sv_P3
56385,tcp,sv_P3
7284,tcp,sv_P4
28693,udp,sv_P1
598,icmp,sv_P5
52122,tcp,sv_P5
10584,udp,sv_P10
10390,icmp,sv_P2
50835,gre,sv_P10
41785,udp,sv_P4
12057,gre,sv_P3
39843,tcp,sv_P10
49583,tcp,sv_P1
932,gre,email
60084,tcp,email
517,gre,sv_P2
344,icmp,sv_P2
713,gre,sv_P5
30145,tcp,email
55887,gre,sv_P3
34652,udp,sv_P2
55408,udp,sv_P1
3850,icmp,sv_P5
24035,gre,sv_P2
40858,tcp,email
22597,gre,email
37625,gre,sv_P5
28446,udp,sv_P3
27422,tcp,email
36001,udp,email
1687,udp,sv_P5
36403,tcp,sv_P5
64631,tcp,sv_P1
5041,icmp,sv_P4
47140,gre,sv_P2
38919,icmp,sv_P2
50268,tcp,sv_P4
17764,udp,sv_P3
46060,icmp,sv_P3
25905,icmp,sv_P2
61438,tcp,sv_P10
53108,gre,email
29566,udp,sv_P3
6819,gre,sv_P1
2492,tcp,email
1093,udp,sv_P4
20869,tcp,sv_P1
22814,gre,sv_P4
8063,tcp,sv_P3
57056,gre,sv_P1
1281,gre,sv_P10
65460,tcp,sv_P3
20169,gre,sv_P5
62882,icmp,sv_P1
31266,udp,sv_P5
22090,icmp,email
28717,gre,email
64128,udp,sv_P5
54508,udp,sv_P3
57651,udp,sv_P3
2325,icmp,sv_P1
58918,gre,sv_P2
57748,tcp,sv_P2
17582,gre,email
13679,udp,sv_P1
39940,icmp,sv_P1
11725,gre,sv_P5
13235,icmp,sv_P1
33252,gre,email
7862,tcp,email
26271,icmp,sv_P3
27531,gre,sv_P5
14302,gre,sv_P3
64661,tcp,sv_P10
60817,tcp,sv_P4
33578,gre,sv_P4
30161,icmp,sv_P2
9203,tcp,sv_P10
57788,tcp,sv_P3
5938,udp,sv_P5
49730,tcp,sv_P4
36371,icmp,sv_P10
48635,tcp,sv_P10
37251,tcp,sv_P5
2358,udp,sv_P2
41486,icmp,sv_P4
13528,icmp,sv_P1
39694,tcp,sv_P3
28771,gre,sv_P5
46315,tcp,email
11247,gre,sv_P5
36248,udp,sv_P5
41863,tcp,sv_P10
39830,gre,sv_P10
492,gre,sv_P4
38283,icmp,sv_P4
30707,gre,email
19808,tcp,sv_P1
47330,tcp,sv_P4
31474,icmp,sv_P1
28696,tcp,email
21726,gre,email
2313,tcp,email
16471,gre,sv_P2
60030,icmp,sv_P10
17215,gre,sv_P2
34393,gre,email
34460,tcp,sv_P4
63324,tcp,sv_P2
45419,gre,sv_P4
18667,tcp,sv_P2
20755,udp,sv_P4
28987,udp,sv_P1
21955,udp,sv_P3
20649,icmp,sv_P5
17364,icmp,sv_P2
5317,udp,email
9743,udp,sv_P10
49381,icmp,sv_P2
11502,udp,sv_P3
47403,icmp,email
57789,icmp,sv_P5
20262,tcp,sv_P5
17156,icmp,sv_P10
37649,tcp,sv_P3
58460,tcp,sv_P4
24605,icmp,sv_P1
21122,udp,sv_P3
62918,tcp,sv_P3
2519,tcp,sv_P4
37148,udp,sv_P10
19937,icmp,sv_P5
26400,tcp,sv_P4
43921,gre,sv_P3
10960,udp,sv_P5
17527,udp,sv_P3
54675,icmp,sv_P5
42383,tcp,sv_P3
34139,gre,sv_P2
55612,tcp,sv_P3
41935,icmp,sv_P1
28913,icmp,email
11510,udp,sv_P5
29857,tcp,sv_P1
8259,udp,sv_P10
60943,gre,sv_P5
5526,udp,sv_P3
33846,udp,sv_P3
36351,tcp,sv_P5
18310,gre,sv_P5
34452,tcp,sv_P2
43635,icmp,sv_P4
13164,icmp,sv_P1
55213,tcp,sv_P3
25178,gre,sv_P10
59831,udp,sv_P4
39258,icmp,sv_P3
53881,gre,sv_P5
32751,icmp,sv_P3
10014,gre,sv_P10
9033,icmp,sv_P4
39756,icmp,sv_P10
20947,icmp,sv_P5
25935,udp,sv_P2
9753,udp,sv_P10
21164,icmp,sv_P3
19780,icmp,sv_P1
16309,icmp,sv_P1
44831,tcp,sv_P3
3790,tcp,sv_P3
11339,gre,sv_P1
1152,udp,sv_P5
63289,udp,sv_P4
28018,udp,sv_P5
56145,tcp,sv_P1
45886,gre,sv_P10
11104,icmp,sv_P4
13536,icmp,sv_P10
5492,gre,email
64203,tcp,sv_P1
3939,tcp,sv_P10
28403,tcp,sv_P1
18038,tcp,email
7088,udp,sv_P4
64629,udp,sv_P2
57138,tcp,sv_P1
59527,icmp,sv_P3
28674,icmp,email
57633,tcp,sv_P10
10205,udp,sv_P4
55058,gre,sv_P2
30998,tcp,sv_P5
52498,udp,sv_P5
42615,gre,sv_P5
57761,gre,sv_P5
40928,udp,sv_P10
36281,tcp,sv_P1
37961,tcp,sv_P10
51014,gre,sv_P3
5459,gre,email
59579,tcp,sv_P10
28694,tcp,sv_P5
20536,udp,sv_P3
53708,icmp,sv_P1
16806,gre,sv_P3
899,gre,sv_P3
41558,tcp,sv_P2
34539,icmp,sv_P3
55806,icmp,email
26496,tcp,sv_P5
4138,tcp,sv_P4
49886,tcp,sv_P2
7774,gre,sv_P10
23909,gre,sv_P2
13520,gre,sv_P2
42280,tcp,sv_P4
63209,gre,sv_P4
6086,tcp,sv_P3
33216,gre,sv_P1
19444,icmp,sv_P5
634,tcp,sv_P3
33054,gre,sv_P5
18579,gre,email
50152,gre,sv_P2
40612,gre,sv_P4
51012,tcp,sv_P3
64202,tcp,sv_P5
14435,gre,sv_P4
8918,icmp,sv_P10
48799,udp,sv_P10
49699,gre,sv_P2
33407,udp,sv_P4
45103,gre,sv_P3
8005,gre,sv_P2
26578,icmp,sv_P3
35456,icmp,sv_P2
1432,tcp,sv_P2
867,udp,sv_P5
51039,icmp,sv_P10
27724,udp,sv_P1
50601,gre,email
42061,icmp,sv_P5
8954,gre,sv_P10
11387,icmp,sv_P10
55567,udp,sv_P3
1553,icmp,sv_P2
6421,tcp,sv_P4
42389,tcp,sv_P1
6623,gre,email
56378,tcp,sv_P10
1186,udp,sv_P1
4284,tcp,email
16765,tcp,sv_P3
29621,gre,sv_P3
39977,tcp,sv_P5
9719,udp,sv_P10
64813,udp,email
34120,udp,sv_P1
20412,gre,sv_P2
59672,icmp,sv_P5
26168,icmp,sv_P10
18723,icmp,sv_P3
2375,icmp,sv_P1
22317,udp,sv_P3
43194,gre,sv_P2
37482,udp,sv_P3
40521,gre,sv_P3
20801,icmp,sv_P3
64780,udp,sv_P1
47355,udp,sv_P2
2831,udp,sv_P10
31261,gre,sv_P2
3254,gre,sv_P4
46150,tcp,email
14364,icmp,email
34596,icmp,sv_P10
11495,gre,sv_P5
14474,tcp,sv_P2
47679,tcp,sv_P3
44436,gre,sv_P4
38694,icmp,sv_P1
40962,tcp,sv_P2
19863,udp,sv_P1
867,gre,sv_P10
9338,udp,sv_P5
41188,gre,sv_P2
51687,tcp,sv_P4
11670,tcp,sv_P1
33343,udp,sv_P1
65331,gre,sv_P2
52311,tcp,sv_P2
44415,icmp,sv_P2
32120,udp,email
46926,gre,sv_P4
41940,tcp,sv_P1
14135,udp,sv_P3
17921,icmp,sv_P2
13975,icmp,sv_P5
13297,gre,sv_P3
59070,tcp,sv_P1
14528,icmp,sv_P10
38326,icmp,sv_P10
55597,gre,sv_P1
20432,gre,sv_P5
28410,tcp,email
39116,tcp,sv_P3
8208,tcp,email
11365,icmp,sv_P4
31302,gre,sv_P1
53690,gre,sv_P1
52894,icmp,sv_P3
21937,tcp,sv_P5
11447,gre,sv_P4
45274,icmp,sv_P3
43939,gre,sv_P2
48813,tcp,sv_P5
32862,icmp,sv_P4
54186,tcp,sv_P2
24718,gre,email
64808,gre,email
16182,tcp,sv_P10
9091,icmp,sv_P1
45130,gre,sv_P10
56140,tcp,sv_P2
64916,icmp,sv_P5
33152,udp,sv_P2
57202,udp,sv_P3
58698,tcp,sv_P4
50259,icmp,sv_P5
8038,icmp,sv_P4
51968,gre,sv_P10
40700,udp,sv_P5
9363,icmp,sv_P10
46443,udp,sv_P4
13587,tcp,sv_P4
11734,udp,sv_P1
9456,icmp,sv_P3
22188,gre,sv_P2
54657,udp,email
61753,tcp,sv_P4
30226,tcp,email
30791,udp,sv_P2
12056,icmp,sv_P3
27544,tcp,sv_P5
7610,tcp,sv_P2
38545,gre,sv_P3
26295,icmp,sv_P3
37095,tcp,sv_P1
60610,tcp,sv_P2
26790,udp,sv_P3
12133,gre,sv_P5
46792,tcp,sv_P10
44483,icmp,email
54060,icmp,sv_P4
61361,udp,sv_P3
5530,tcp,sv_P10
16958,tcp,sv_P3
56916,udp,sv_P2
7126,gre,sv_P3
21611,tcp,email
63929,icmp,sv_P3
46231,gre,sv_P5
57096,icmp,sv_P5
9596,gre,sv_P4
64976,icmp,sv_P2
42313,icmp,sv_P1
48253,tcp,sv_P2
14979,tcp,sv_P5
6307,udp,sv_P3
47899,udp,sv_P2
37973,gre,sv_P10
52868,udp,sv_P3
57418,udp,sv_P3
19893,udp,sv_P3
22056,icmp,email
53238,udp,email
46789,tcp,sv_P5
60748,gre,sv_P1
65319,udp,sv_P10
56689,icmp,sv_P4
47769,udp,sv_P5
17850,gre,sv_P4
54721,udp,sv_P5
19520,udp,email
41995,tcp,sv_P1
57951,udp,sv_P1
43457,icmp,sv_P10
9840,icmp,sv_P5
38087,icmp,sv_P2
12527,icmp,sv_P2
8194,udp,sv_P1
38882,udp,sv_P1
43144,icmp,sv_P4
41372,icmp,sv_P2
22464,gre,sv_P10
40502,icmp,sv_P2
47237,gre,sv_P1
27399,tcp,sv_P2
53008,tcp,sv_P5
1956,tcp,sv_P3
33886,gre,sv_P4
54636,udp,sv_P4
10588,icmp,sv_P4
47701,tcp,email
19911,udp,sv_P5
49660,udp,email
38256,icmp,sv_P3
15725,icmp,sv_P1
29483,icmp,sv_P5
12932,icmp,sv_P4
25098,tcp,sv_P10
3166,gre,sv_P10
13549,udp,sv_P2
30519,tcp,sv_P10
56706,gre,sv_P1
28074,icmp,email
42024,gre,sv_P5
7360,tcp,sv_P4
10325,icmp,sv_P1
45198,gre,sv_P5
1410,icmp,sv_P4
20845,gre,sv_P1
39942,tcp,sv_P2
26128,tcp,sv_P5
17733,gre,sv_P1
42274,udp,sv_P1
16457,udp,sv_P3
64927,gre,sv_P3
11897,udp,sv_P10
11471,gre,sv_P3
59390,icmp,sv_P1
43951,gre,sv_P2
51405,gre,sv_P10
9644,udp,sv_P2
48313,tcp,sv_P1
21747,gre,sv_P5
32761,udp,sv_P5
64643,udp,email
39382,tcp,sv_P1
6752,gre,sv_P2
63215,tcp,sv_P3
14996,icmp,sv_P1
49754,udp,sv_P1
25408,udp,sv_P5
34764,tcp,sv_P5
59673,icmp,sv_P3
40124,tcp,sv_P2
48550,tcp,sv_P2
35192,tcp,sv_P1
65352,udp,sv_P4
49170,icmp,sv_P2
48777,icmp,email
53119,gre,sv_P10
18101,udp,sv_P1
2883,tcp,sv_P10
31648,icmp,sv_P3
49584,icmp,sv_P2
47424,tcp,sv_P2
61304,udp,sv_P10
10686,icmp,sv_P10
44284,tcp,email
22158,tcp,sv_P3
38986,udp,email
10900,gre,sv_P3
17324,udp,sv_P2
42172,gre,email
38910,gre,sv_P4
62187,icmp,sv_P2
14655,gre,sv_P5
3543,tcp,email
61193,tcp,email
53184,udp,sv_P4
59222,udp,email
10780,udp,sv_P5
6452,gre,sv_P4
18701,udp,sv_P1
6338,icmp,sv_P5
11265,udp,sv_P4
53246,icmp,email
55195,tcp,email
2939,udp,sv_P10
56984,tcp,sv_P10
58320,tcp,email
22243,gre,sv_P3
6276,tcp,sv_P5
23168,gre,sv_P4
48233,udp,sv_P4
46679,gre,sv_P5
51042,tcp,sv_P10
35677,gre,sv_P5
27373,gre,sv_P1
44113,udp,sv_P4
32547,gre,sv_P5
11007,gre,sv_P2
28142,udp,sv_P10
895,udp,sv_P5
21346,gre,email
55398,udp,sv_P10
26511,gre,sv_P10
51977,icmp,sv_P3
58821,gre,email
51931,tcp,sv_P4
62844,tcp,sv_P10
40463,tcp,email
59194,udp,sv_P5
64777,udp,sv_P3
43991,udp,sv_P4
13908,gre,sv_P3
2402,icmp,email
63227,tcp,sv_P4
49103,icmp,sv_P4
32151,icmp,sv_P3
2096,gre,sv_P10
24442,udp,sv_P4
19961,gre,sv_P5
52233,gre,sv_P10
45995,udp,sv_P10
51865,udp,sv_P4
6658,udp,sv_P10
23729,tcp,sv_P5
58273,tcp,sv_P1
1228,tcp,sv_P3
5075,icmp,sv_P2
45643,icmp,sv_P1
8245,gre,sv_P3
52687,icmp,sv_P5
43058,icmp,sv_P1
9633,udp,sv_P1
47806,tcp,sv_P2
51624,udp,sv_P3
7743,gre,sv_P2
52818,icmp,sv_P1
55021,gre,sv_P10
63998,icmp,sv_P3
53070,tcp,sv_P3
36792,udp,sv_P5
20655,tcp,email
9507,tcp,email
62887,gre,sv_P3
3980,tcp,sv_P5
51105,tcp,sv_P4
22014,icmp,sv_P2
24382,udp,sv_P3
47210,udp,sv_P5
14351,icmp,sv_P10
61194,icmp,sv_P10
34078,tcp,sv_P5
43555,tcp,sv_P3
269,tcp,sv_P5
23375,icmp,sv_P1
20772,tcp,sv_P5
37413,gre,sv_P2
26547,icmp,sv_P5
23358,icmp,sv_P2
58517,tcp,sv_P3
6462,gre,sv_P3
20654,icmp,sv_P2
32692,tcp,sv_P4
7297,tcp,email
34341,tcp,sv_P3
55941,udp,sv_P10
13855,gre,sv_P10
31846,icmp,sv_P1
25532,gre,sv_P1
58844,udp,sv_P2
53562,icmp,sv_P3
32581,gre,sv_P3
44789,udp,sv_P5
59305,gre,sv_P4
10107,tcp,sv_P3
61748,tcp,sv_P10
27880,tcp,sv_P5
52459,udp,sv_P4
52481,icmp,email
53942,icmp,sv_P1
43797,udp,sv_P1
5809,icmp,sv_P2
46538,tcp,sv_P10
39371,gre,sv_P3
29215,icmp,sv_P1
36731,gre,sv_P2
62760,tcp,email
16673,tcp,sv_P4
57318,gre,sv_P10
50840,gre,sv_P2
14992,icmp,email
54636,tcp,sv_P3
63590,tcp,sv_P3
620,udp,sv_P4
48931,icmp,sv_P10
38081,icmp,sv_P5
19474,icmp,sv_P1
60340,udp,sv_P10
57355,icmp,sv_P5
42995,udp,sv_P2
59384,udp,sv_P4
17569,icmp,sv_P5
7247,udp,sv_P2
38609,icmp,email
37758,gre,sv_P2
37403,icmp,sv_P5
55964,gre,email
65314,icmp,sv_P2
3165,gre,sv_P5
55166,gre,sv_P4
49492,icmp,sv_P2
55142,tcp,sv_P3
3312,udp,sv_P4
25104,udp,sv_P4
53805,gre,sv_P10
11782,udp,sv_P10
55451,icmp,sv_P2
39029,gre,sv_P10
19594,udp,sv_P2
30371,tcp,sv_P5
48972,udp,sv_P1
3496,tcp,sv_P2
49130,udp,sv_P3
9038,icmp,email
484,icmp,sv_P5
31630,gre,sv_P1
4432,gre,sv_P2
61087,icmp,sv_P10
28083,gre,sv_P5
55980,icmp,sv_P10
39023,icmp,sv_P10
14591,udp,sv_P5
13126,gre,sv_P4
8468,gre,sv_P3
41591,icmp,sv_P5
20273,gre,sv_P4
65369,gre,email
12829,udp,sv_P2
62586,udp,email
34631,udp,sv_P5
28329,udp,sv_P3
22732,tcp,sv_P3
43246,udp,sv_P1
25035,gre,sv_P4
53761,icmp,sv_P2
53888,icmp,sv_P3
63096,gre,sv_P4
29295,icmp,sv_P10
272,tcp,sv_P5
49522,tcp,sv_P2
13575,gre,sv_P1
43997,udp,sv_P2
37003,tcp,sv_P10
19168,udp,sv_P5
54267,icmp,sv_P5
55006,icmp,sv_P10
4089,gre,sv_P10
14403,gre,sv_P4
49440,udp,sv_P2
54940,gre,sv_P1
33612,udp,sv_P5
49445,tcp,sv_P1
32675,tcp,sv_P10
24332,tcp,sv_P4
37078,tcp,sv_P5
5128,tcp,sv_P5
38553,tcp,sv_P1
